89;0;1787.00;10.40;2013.00;0.00;0.80
90;0;2360.00;9.90;1547.00;0.00;0.24
91;0;3040.00;15.37;1389.00;0.00;0.44
92;0;2605.00;14.60;1263.00;0.00;0.48
93;0;3679.00;12.35;1146.00;0.00;0.52
94;0;3038.00;10.60;649.00;0.00;0.56
95;0;2835.00;10.57;1133.00;0.00;0.28
96;0;2801.00;16.47;325.00;0.00;0.28
97;0;1479.00;12.30;2004.00;0.00;0.64
98;0;3370.00;11.12;641.00;0.00;0.56
99;0;2851.00;10.40;1456.00;0.00;0.36
100;0;3286.00;10.57;667.00;0.00;0.40
101;0;3286.00;13.00;1029.00;0.00;0.64
102;0;1668.00;14.17;2042.00;0.00;0.28
103;0;2604.00;10.40;1396.00;0.00;0.52
104;0;2797.00;16.77;262.00;0.00;0.32
105;0;3032.00;10.07;1131.00;0.00;0.32
106;0;2270.00;11.50;1627.00;0.00;0.40
107;0;3583.00;11.35;1147.00;0.00;0.44
108;0;3538.00;9.90;1152.00;0.00;0.44
109;0;3363.00;12.22;693.00;0.00;0.60
110;0;3730.00;11.20;1077.00;0.00;0.52
111;0;2821.00;18.60;748.00;0.00;0.64
112;0;3083.00;12.10;1339.00;0.00;0.32
113;0;3267.00;10.50;1245.00;0.00;0.28
114;0;2503.00;10.02;2025.00;0.00;0.36
115;0;2839.00;19.60;641.00;0.00;0.32
116;0;2016.00;10.80;1633.00;0.00;0.52
117;0;3259.00;13.77;1075.00;0.00;0.20
118;0;2724.00;9.65;46.00;0.00;0.28
119;0;2721.00;18.35;940.00;0.00;0.40
120;0;1670.00;10.65;1941.00;0.00;0.56
121;0;3631.00;16.42;887.00;0.00;0.52
122;0;2848.00;11.65;193.00;0.00;0.76
123;0;3339.00;12.22;938.00;0.00;0.60
124;0;2444.00;10.40;1589.00;0.00;0.40
125;0;3345.00;11.40;1076.00;0.00;0.16
126;0;2968.00;9.97;705.00;0.00;0.28
127;0;2562.00;10.47;1083.00;0.00;0.32
128;0;3311.00;10.75;1333.00;0.00;0.36
129;0;3187.00;9.97;512.00;0.00;0.44
130;0;2060.00;13.77;1675.00;0.00;0.76
131;0;1771.00;14.97;1945.00;0.00;0.16
132;0;2565.00;10.60;1077.00;0.00;0.28
133;0;2927.00;10.20;1116.00;0.00;0.32
134;0;2985.00;10.05;1448.00;0.00;0.20
135;0;1862.00;15.52;1975.00;0.00;0.64
136;0;2991.00;10.30;623.00;0.00;0.44
137;0;3277.00;13.30;631.00;0.00;0.36
138;0;3372.00;11.62;1081.00;0.00;0.48
139;0;2258.00;13.22;1652.00;0.00;0.32
140;0;1650.00;10.42;1940.00;0.00;0.36
141;0;3055.00;10.37;1316.00;0.00;0.28
142;0;3269.00;11.70;1131.00;0.00;0.32
143;0;3284.00;11.52;1340.00;0.00;0.28
144;0;3229.00;11.77;866.00;0.00;0.72
145;0;1585.00;11.62;2025.00;0.00;0.68
146;0;2837.00;12.55;1298.00;0.00;0.32
147;0;2803.00;10.77;844.00;0.00;0.44
148;0;2942.00;11.97;507.00;0.00;0.48
149;0;2763.00;10.07;509.00;0.00;0.40
150;0;2711.00;17.30;161.00;0.00;0.80
151;0;2908.00;10.72;193.00;0.00;0.52
152;0;2826.00;11.77;1278.00;0.00;0.28
153;0;3012.00;13.77;988.00;0.00;0.28
154;0;2630.00;10.95;1109.00;0.00;0.40
155;0;3046.00;13.60;1018.00;0.00;0.20
156;0;3136.00;12.30;953.00;0.00;0.28
157;0;2898.00;10.07;1206.00;0.00;0.24
158;0;3213.00;11.72;1067.00;0.00;0.28
159;0;3665.00;11.95;1164.00;0.00;0.56
160;0;3313.00;13.55;1038.00;0.00;0.44
161;0;2621.00;12.57;1421.00;0.00;0.36
162;0;2893.00;13.97;612.00;0.00;0.60
163;0;2141.00;10.50;1714.00;0.00;0.72
164;0;3759.00;12.20;1103.00;0.00;0.64
165;0;2894.00;21.62;811.00;0.00;0.52
166;0;3667.00;14.10;925.00;0.00;0.72
167;0;3434.00;12.77;983.00;0.00;0.40
168;0;2779.00;12.60;1276.00;0.00;0.28
169;0;2762.00;10.00;1026.00;0.00;0.20
170;0;2864.00;11.47;1001.00;0.00;0.44
171;0;2943.00;12.87;664.00;0.00;0.36
172;0;2955.00;12.62;431.00;0.00;0.60
173;0;2797.00;11.55;1404.00;0.00;0.36
174;0;3090.00;11.35;462.00;0.00;0.52
175;0;2620.00;10.07;1832.00;0.00;0.32
176;0;3370.00;10.45;813.00;0.00;0.24
177;0;2934.00;10.40;274.00;0.00;0.68
178;0;2891.00;11.20;1027.00;0.00;0.40
179;0;2732.00;12.20;997.00;0.00;0.64
180;0;2932.00;11.57;918.00;0.00;0.64
181;0;3718.00;13.37;1126.00;0.00;0.40
182;0;3601.00;14.80;781.00;0.00;0.40
183;0;2897.00;12.70;356.00;0.00;0.60
184;0;3118.00;10.00;1441.00;0.00;0.48
185;0;3463.00;15.32;774.00;0.00;0.56
186;0;2699.00;11.07;1098.00;0.00;0.20
187;0;1937.00;13.67;2027.00;0.00;0.36
188;0;3080.00;10.35;1093.00;0.00;0.24
189;0;1985.00;12.82;1673.00;0.00;0.56
190;0;3692.00;12.70;989.00;0.00;0.48
191;0;3297.00;12.95;1071.00;0.00;0.28
192;0;3471.00;16.20;795.00;0.00;0.56
193;0;3412.00;11.97;654.00;0.00;0.44
194;0;3492.00;14.02;805.00;0.00;0.48
195;0;1948.00;11.47;1942.00;0.00;0.24
196;0;2039.00;10.02;1731.00;0.00;0.52
197;0;3276.00;10.20;959.00;0.00;0.72
198;0;2974.00;11.67;745.00;0.00;0.64
199;0;2761.00;20.40;406.00;0.00;0.24
200;0;3029.00;11.37;865.00;0.00;0.44
201;0;1876.00;19.72;1897.00;0.00;0.80
202;0;2979.00;11.75;608.00;0.00;0.60
203;0;2727.00;14.00;388.00;0.00;0.60
204;0;2844.00;20.07;849.00;0.00;0.32
205;0;3493.00;10.45;1199.00;0.00;0.52
206;0;2832.00;11.85;1350.00;0.00;0.24
207;0;2896.00;12.10;468.00;0.00;0.68
208;0;3144.00;10.12;645.00;0.00;0.16
209;0;2133.00;13.77;1653.00;0.00;0.52
210;0;3551.00;10.15;1025.00;0.00;0.36
211;0;3165.00;10.90;618.00;0.00;0.40
212;0;3699.00;11.35;953.00;0.00;0.48
213;0;2307.00;10.55;1575.00;0.00;0.48
214;0;3459.00;15.10;907.00;0.00;0.28
215;0;3062.00;10.77;1109.00;0.00;0.32
216;0;2864.00;10.45;1354.00;0.00;0.32
217;0;3146.00;9.97;562.00;0.00;0.20
218;0;2740.00;15.47;920.00;0.00;0.36
219;0;3282.00;13.55;1081.00;0.00;0.32
220;0;3003.00;10.67;1477.00;0.00;0.32
221;0;3092.00;10.65;1171.00;0.00;0.32
222;0;3600.00;10.82;757.00;0.00;0.28
223;0;2806.00;10.20;1039.00;0.00;0.28
224;0;3295.00;10.70;914.00;0.00;0.52
225;0;3063.00;10.25;511.00;0.00;0.52
226;0;2629.00;15.62;1049.00;0.00;0.56
227;0;3000.00;12.02;1312.00;0.00;0.28
228;0;2249.00;10.20;1771.00;0.00;0.56
229;0;1966.00;11.80;2021.00;0.00;0.56
230;0;1793.00;15.90;1811.00;0.00;0.36
231;0;3378.00;11.87;924.00;0.00;0.40
232;0;3410.00;11.52;1024.00;0.00;0.52
233;0;3062.00;13.00;1008.00;0.00;0.48
234;0;2907.00;10.12;1271.00;0.00;0.28
235;0;3249.00;10.40;1279.00;0.00;0.28
236;0;1929.00;11.20;2000.00;0.00;0.20
237;0;2906.00;10.97;945.00;0.00;0.48
238;0;3142.00;10.75;592.00;0.00;0.36
239;0;3056.00;12.55;755.00;0.00;0.64
240;0;2881.00;12.42;307.00;0.00;0.60
241;0;3781.00;13.25;1115.00;0.00;0.36
242;0;1955.00;13.27;1672.00;0.00;0.76
243;0;1645.00;17.52;2041.00;0.00;0.36
244;0;2828.00;10.05;123.00;0.00;0.56
245;0;2752.00;10.35;1121.00;0.00;0.28
246;0;3316.00;13.60;580.00;0.00;0.44
247;0;3049.00;10.00;1202.00;0.00;0.28
248;0;3264.00;13.40;576.00;0.00;0.36
249;0;3095.00;11.10;1321.00;0.00;0.36
250;0;2854.00;18.25;893.00;0.00;0.52
251;0;2706.00;10.52;1155.00;0.00;0.32
252;0;2846.00;11.05;1000.00;0.00;0.28
253;0;2921.00;12.85;437.00;0.00;0.72
254;0;3550.00;10.35;1141.00;0.00;0.28
255;0;2734.00;11.55;1233.00;0.00;0.28
256;0;2872.00;9.95;1465.00;0.00;0.28
257;0;3324.00;11.12;1299.00;0.00;0.28
258;0;3141.00;13.12;1012.00;0.00;0.48
259;0;3011.00;10.40;665.00;0.00;0.48
260;0;2838.00;21.35;723.00;0.00;0.64
261;0;2866.00;12.52;424.00;0.00;0.28
262;0;2589.00;16.42;1047.00;0.00;0.44
263;0;3120.00;11.20;1368.00;0.00;0.36
264;0;3023.00;11.30;736.00;0.00;0.48
265;0;2823.00;12.30;234.00;0.00;0.48
266;0;3155.00;10.12;725.00;0.00;0.28
267;0;2911.00;10.67;259.00;0.00;0.92
268;0;2561.00;10.02;1846.00;0.00;0.44
269;0;2959.00;13.20;974.00;0.00;0.28
270;0;3013.00;10.65;1485.00;0.00;0.36
271;0;2856.00;15.40;44.00;0.00;0.44
272;0;1826.00;17.95;1847.00;0.00;0.64
273;0;2521.00;10.05;1862.00;0.00;0.36
274;0;2894.00;10.35;1247.00;0.00;0.28
275;0;3779.00;10.52;1146.00;0.00;0.32
276;0;3090.00;12.27;1057.00;0.00;0.32
277;0;3633.00;15.00;955.00;0.00;0.60
278;0;3060.00;12.00;678.00;0.00;0.44
279;0;2783.00;19.00;293.00;0.00;0.32
280;0;1508.00;11.57;1942.00;0.00;0.72
281;0;3114.00;10.50;1297.00;0.00;0.28
282;0;2765.00;10.12;52.00;0.00;0.48
283;0;2393.00;10.15;1548.00;0.00;0.52
284;0;2901.00;11.27;1051.00;0.00;0.36
285;0;2351.00;10.60;1573.00;0.00;0.52
286;0;3264.00;10.67;915.00;0.00;0.56
287;0;3307.00;11.17;984.00;0.00;0.52
288;0;1729.00;10.77;1819.00;0.00;0.68
289;0;2551.00;10.55;1288.00;0.00;0.48
290;0;3527.00;10.05;1168.00;0.00;0.44
291;0;3105.00;10.95;1322.00;0.00;0.28
292;0;2178.00;11.02;1701.00;0.00;0.44
293;0;3063.00;11.22;419.00;0.00;0.60
294;0;3571.00;14.92;778.00;0.00;0.48
295;0;3274.00;11.75;892.00;0.00;0.56
296;0;2635.00;10.95;1147.00;0.00;0.44
297;0;2677.00;10.07;919.00;0.00;0.36
298;0;2636.00;10.55;957.00;0.00;0.44
299;0;2885.00;11.50;544.00;0.00;0.32
300;0;3345.00;13.10;1003.00;0.00;0.56
301;0;3427.00;11.90;877.00;0.00;0.40
302;0;3692.00;11.20;912.00;0.00;0.36
303;0;3380.00;11.12;1102.00;0.00;0.52
304;0;2965.00;10.50;1160.00;0.00;0.28
305;0;2938.00;10.42;307.00;0.00;0.64
306;0;2848.00;11.40;1415.00;0.00;0.24
307;0;3405.00;15.60;731.00;0.00;0.56
308;0;2624.00;11.35;1099.00;0.00;0.40
309;0;2922.00;11.05;1483.00;0.00;0.48
310;0;3243.00;12.52;839.00;0.00;0.56
311;0;3061.00;12.17;697.00;0.00;0.44
312;0;3112.00;10.20;826.00;0.00;0.40
313;0;2998.00;13.82;1387.00;0.00;0.24
314;0;3047.00;12.75;912.00;0.00;0.44
315;0;2610.00;11.62;1373.00;0.00;0.44
316;0;3185.00;13.67;998.00;0.00;0.52
317;0;2105.00;10.55;1653.00;0.00;0.36
318;0;2935.00;10.37;334.00;0.00;0.64
319;0;3258.00;12.42;1034.00;0.00;0.48
320;0;1802.00;15.62;1826.00;0.00;0.48
321;0;1779.00;18.32;1861.00;0.00;0.48
322;0;3042.00;10.20;627.00;0.00;0.40
323;0;2230.00;16.07;1641.00;0.00;0.40
324;0;3461.00;12.80;1159.00;0.00;0.28
325;0;1785.00;11.72;1765.00;0.00;0.36
326;0;1945.00;15.00;1806.00;0.00;0.32
327;0;2950.00;13.00;1426.00;0.00;0.28
328;0;3482.00;10.95;861.00;0.00;0.32
329;0;2935.00;10.95;1044.00;0.00;0.28
330;0;3651.00;10.42;1086.00;0.00;0.36
331;0;3125.00;10.57;720.00;0.00;0.44
332;0;3205.00;10.45;753.00;0.00;0.60
333;0;1949.00;10.67;1918.00;0.00;0.56
334;0;3593.00;10.02;1023.00;0.00;0.32
335;0;3247.00;9.90;1199.00;0.00;0.24
336;0;3016.00;12.52;934.00;0.00;0.40
337;0;2824.00;12.00;953.00;0.00;0.64
338;0;2801.00;11.17;1143.00;0.00;0.36
339;0;2968.00;13.45;538.00;0.00;0.48
340;0;3296.00;11.60;888.00;0.00;0.64
341;0;2289.00;10.40;1634.00;0.00;0.52
342;0;2827.00;13.07;1305.00;0.00;0.16
343;0;2737.00;10.15;1189.00;0.00;0.16
344;0;2638.00;12.52;1220.00;0.00;0.32
345;0;2695.00;11.57;1230.00;0.00;0.40
346;0;2925.00;10.90;1129.00;0.00;0.32
347;0;2962.00;11.82;1011.00;0.00;0.28
348;0;2968.00;10.50;720.00;0.00;0.32
349;0;3115.00;11.10;1231.00;0.00;0.24
350;0;1844.00;18.92;1913.00;0.00;1.00
351;0;2995.00;10.97;1334.00;0.00;0.24
352;0;3216.00;11.95;575.00;0.00;0.40
353;0;2440.00;10.10;1560.00;0.00;0.36
354;0;2908.00;11.27;911.00;0.00;0.56
355;0;1862.00;16.15;1941.00;0.00;0.68
356;0;1735.00;11.47;2034.00;0.00;0.52
357;0;2769.00;17.20;947.00;0.00;0.40
358;0;3180.00;12.40;935.00;0.00;0.60
359;0;3115.00;10.60;469.00;0.00;0.56
360;0;1882.00;16.00;1777.00;0.00;0.40
361;0;3487.00;10.50;1222.00;0.00;0.44
362;0;3159.00;11.45;899.00;0.00;0.40
363;0;3291.00;10.30;745.00;0.00;0.36
364;0;3236.00;10.95;738.00;0.00;0.44
365;0;2423.00;10.12;1624.00;0.00;0.76
366;0;1897.00;11.55;2037.00;0.00;0.24
367;0;2763.00;12.72;1300.00;0.00;0.24
368;0;2659.00;12.80;1234.00;0.00;0.36
369;0;2855.00;14.52;529.00;0.00;0.32
370;0;2914.00;10.70;1465.00;0.00;0.36
371;0;3207.00;11.60;995.00;0.00;0.60
372;0;2642.00;11.02;1136.00;0.00;0.20
373;0;2839.00;10.50;1059.00;0.00;0.36
374;0;2749.00;10.30;1072.00;0.00;0.32
375;0;2239.00;13.60;1689.00;0.00;0.40
376;0;2685.00;19.65;962.00;0.00;0.32
377;0;2873.00;10.35;214.00;0.00;0.60
378;0;3326.00;11.67;887.00;0.00;0.68
379;0;3146.00;11.37;928.00;0.00;0.32
380;0;3185.00;10.62;959.00;0.00;0.64
381;0;3538.00;11.07;1072.00;0.00;0.44
382;0;3220.00;11.65;831.00;0.00;0.48
383;0;2877.00;10.50;1060.00;0.00;0.36
384;0;3127.00;10.60;1067.00;0.00;0.32
385;0;3026.00;12.55;881.00;0.00;0.36
386;0;1931.00;11.82;1976.00;0.00;0.32
387;0;3612.00;10.82;1038.00;0.00;0.36
388;0;2724.00;10.47;138.00;0.00;0.52
389;0;3260.00;10.15;1396.00;0.00;0.52
390;0;3295.00;11.37;1129.00;0.00;0.32
391;0;2502.00;11.10;1463.00;0.00;0.32
392;0;3138.00;10.12;530.00;0.00;0.24
393;0;2767.00;19.52;272.00;0.00;0.48
394;0;2933.00;10.82;394.00;0.00;0.28
395;0;2148.00;13.57;1677.00;0.00;0.64
396;0;3064.00;10.45;1254.00;0.00;0.32
397;0;3602.00;9.92;1054.00;0.00;0.32
398;0;1926.00;19.85;1713.00;0.00;0.56
399;0;3011.00;10.85;579.00;0.00;0.52
400;0;2681.00;11.65;1241.00;0.00;0.40
401;0;2638.00;11.50;1189.00;0.00;0.32
402;0;2972.00;11.20;1506.00;0.00;0.24
403;0;2883.00;19.80;698.00;0.00;0.40
404;0;3052.00;10.90;1260.00;0.00;0.20
405;0;1769.00;11.42;1987.00;0.00;0.64
406;0;2171.00;12.92;1633.00;0.00;0.48
407;0;3140.00;10.15;428.00;0.00;0.52
408;0;2973.00;12.02;519.00;0.00;0.52
409;0;3448.00;14.75;810.00;0.00;0.32
410;0;3228.00;10.15;1253.00;0.00;0.32
411;0;1415.00;10.45;2042.00;0.00;0.32
412;0;2792.00;10.10;1071.00;0.00;0.36
413;0;2747.00;14.57;222.00;0.00;0.40
414;0;2777.00;10.97;1518.00;0.00;0.32
415;0;2839.00;19.75;505.00;0.00;0.32
416;0;3657.00;11.25;1149.00;0.00;0.36
417;0;3220.00;11.07;721.00;0.00;0.76
418;0;3038.00;11.02;528.00;0.00;0.36
419;0;2911.00;10.90;1084.00;0.00;0.28
420;0;2756.00;11.75;1234.00;0.00;0.36
421;0;3509.00;12.85;961.00;0.00;0.52
422;0;2579.00;19.42;1129.00;0.00;0.32
423;0;3596.00;11.50;979.00;0.00;0.52
424;0;3569.00;10.60;1184.00;0.00;0.56
425;0;1807.00;15.85;1788.00;0.00;0.28
426;0;2999.00;11.75;824.00;0.00;0.48
427;0;2619.00;12.02;1089.00;0.00;0.24
428;0;2803.00;14.32;566.00;0.00;0.32
429;0;3606.00;13.32;961.00;0.00;0.52
430;0;2559.00;10.45;1967.00;0.00;0.44
431;0;2973.00;12.25;1390.00;0.00;0.28
432;0;2795.00;11.45;96.00;0.00;0.48
433;0;1837.00;12.10;2005.00;0.00;0.68
434;0;1710.00;10.05;1804.00;0.00;0.36
435;0;3088.00;10.05;516.00;0.00;0.32
436;0;3123.00;11.95;918.00;0.00;0.28
437;0;2851.00;11.20;1490.00;0.00;0.52
438;0;3350.00;10.15;1198.00;0.00;0.32
439;0;2538.00;10.82;1195.00;0.00;0.52
440;0;2353.00;12.70;1614.00;0.00;0.44
441;0;2881.00;11.42;266.00;0.00;0.84
442;0;2378.00;13.67;1588.00;0.00;0.52
443;0;3084.00;11.57;878.00;0.00;0.64
444;0;3600.00;14.57;860.00;0.00;0.56
445;0;3261.00;12.62;813.00;0.00;0.48
446;0;2560.00;10.30;1949.00;0.00;0.44
447;0;2840.00;17.22;480.00;0.00;0.32
448;0;1912.00;11.65;1994.00;0.00;0.40
449;0;3113.00;13.52;1357.00;0.00;0.36
450;0;2830.00;10.62;56.00;0.00;0.88
451;0;1663.00;16.92;2027.00;0.00;0.48
452;0;2205.00;10.47;1599.00;0.00;0.52
453;0;2732.00;10.17;1038.00;0.00;0.28
454;0;2529.00;10.50;1866.00;0.00;0.16
455;0;2807.00;16.75;216.00;0.00;0.56
456;0;1750.00;14.20;1846.00;0.00;0.24
457;0;3556.00;10.90;877.00;0.00;0.48
458;0;2438.00;9.90;1477.00;0.00;0.32
459;0;3081.00;10.62;1291.00;0.00;0.28
460;0;3778.00;10.77;1093.00;0.00;0.52
461;0;3051.00;12.65;1352.00;0.00;0.32
462;0;2818.00;11.20;1102.00;0.00;0.36
463;0;2525.00;9.92;1464.00;0.00;0.20
464;0;3196.00;10.00;498.00;0.00;0.36
465;0;1749.00;9.82;1786.00;0.00;0.40
466;0;3283.00;10.02;1196.00;0.00;0.24
467;0;2965.00;10.10;1250.00;0.00;0.24
468;0;2791.00;22.97;409.00;0.00;0.32
469;0;1763.00;17.92;1916.00;0.00;0.72
470;0;3059.00;12.15;892.00;0.00;0.80
471;0;2597.00;14.77;1220.00;0.00;0.40
472;0;2810.00;18.00;861.00;0.00;0.24
473;0;2750.00;12.45;152.00;0.00;0.48
474;0;2890.00;18.12;879.00;0.00;0.48
475;0;2696.00;10.35;912.00;0.00;0.40
476;0;2626.00;13.15;1224.00;0.00;0.36
477;0;3385.00;11.65;1178.00;0.00;0.36
478;0;3046.00;11.30;1097.00;0.00;0.28
479;0;3082.00;10.67;1244.00;0.00;0.28
480;0;2689.00;11.55;1218.00;0.00;0.44
481;0;2681.00;16.97;1381.00;0.00;0.44
482;0;2965.00;11.40;936.00;0.00;0.40
483;0;3575.00;12.35;864.00;0.00;0.56
484;0;3247.00;10.10;1373.00;0.00;0.44
485;0;3385.00;12.87;967.00;0.00;0.52
486;0;2639.00;15.22;1452.00;0.00;0.60
487;0;3426.00;12.82;723.00;0.00;0.44
488;0;3774.00;10.10;1062.00;0.00;0.64
489;0;2715.00;10.57;1071.00;0.00;0.28
490;0;3010.00;11.82;747.00;0.00;0.56
491;0;2932.00;11.05;1320.00;0.00;0.28
492;0;3300.00;11.30;1326.00;0.00;0.36
493;0;2956.00;11.50;1055.00;0.00;0.28
494;0;3124.00;10.62;1333.00;0.00;0.36
495;0;2966.00;11.87;773.00;0.00;0.64
496;0;2802.00;21.65;387.00;0.00;0.36
497;0;3287.00;12.20;806.00;0.00;0.48
498;0;3275.00;10.65;1386.00;0.00;0.48
499;0;2870.00;12.35;497.00;0.00;0.28
500;0;2745.00;11.15;1134.00;0.00;0.36
501;0;1793.00;11.55;1974.00;0.00;0.40
502;0;3131.00;13.72;1000.00;0.00;0.36
503;0;3029.00;11.40;822.00;0.00;0.56
504;0;2281.00;10.92;1746.00;0.00;0.40
505;0;2821.00;12.45;1288.00;0.00;0.44
506;0;2907.00;11.77;547.00;0.00;0.32
507;0;1594.00;9.90;1988.00;0.00;0.84
508;0;2914.00;10.40;1117.00;0.00;0.28
509;0;1916.00;15.67;1800.00;0.00;0.56
510;0;2826.00;10.17;1218.00;0.00;0.36
511;0;3548.00;11.00;967.00;0.00;0.40
512;0;3180.00;11.17;1103.00;0.00;0.24
513;0;1964.00;10.60;1885.00;0.00;0.52
514;0;2846.00;9.90;1203.00;0.00;0.24
515;0;1942.00;16.85;1729.00;0.00;0.56
516;0;3443.00;14.70;902.00;0.00;0.24
517;0;3002.00;11.52;931.00;0.00;0.32
518;0;2572.00;17.87;1215.00;0.00;0.44
519;0;2708.00;11.42;1229.00;0.00;0.28
520;0;2791.00;20.77;234.00;0.00;0.40
521;0;3042.00;11.17;1327.00;0.00;0.32
522;0;2925.00;13.40;554.00;0.00;0.40
523;0;2810.00;13.87;1526.00;0.00;0.56
524;0;2638.00;9.65;1845.00;0.00;0.20
525;0;3201.00;11.05;1329.00;0.00;0.32
526;0;3188.00;9.90;1166.00;0.00;0.24
527;0;3332.00;10.70;639.00;0.00;0.20
528;0;1817.00;12.62;1758.00;0.00;0.36
529;0;2988.00;14.10;996.00;0.00;0.36
530;0;3492.00;10.92;1180.00;0.00;0.36
531;0;2856.00;14.90;471.00;0.00;0.40
532;0;1747.00;12.65;2011.00;0.00;0.48
533;0;3590.00;10.40;1071.00;0.00;0.48
534;0;3331.00;10.72;1155.00;0.00;0.40
535;0;3185.00;9.97;639.00;0.00;0.16
536;0;2398.00;12.22;1596.00;0.00;0.60
537;0;2917.00;10.05;1175.00;0.00;0.24
538;0;3101.00;11.75;764.00;0.00;0.36
539;0;1957.00;11.42;1955.00;0.00;0.28
540;0;3126.00;10.52;1293.00;0.00;0.28
541;0;2753.00;13.40;301.00;0.00;0.28
542;0;2876.00;10.90;1106.00;0.00;0.32
543;0;3075.00;11.07;444.00;0.00;0.56
544;0;3268.00;10.40;667.00;0.00;0.56
545;0;2931.00;13.15;651.00;0.00;0.48
546;0;3305.00;11.27;731.00;0.00;0.40
547;0;2857.00;10.47;1758.00;0.00;0.64
