70;222;174;191;land;false;jungle;1
71;239;254;240;land;false;mountain;1
72;232;232;44;land;false;mountain;1
73;191;136;190;land;false;hills;1
74;140;220;251;land;true;plains;1
75;135;244;157;land;false;desert;1
76;236;203;136;land;false;mountain;1
77;202;230;184;land;true;desert;1
78;193;153;171;land;true;plains;1
79;108;238;198;land;false;plains;1
80;187;209;137;land;false;mountain;1
81;226;208;74;land;true;jungle;1
82;151;247;113;land;false;jungle;1
83;157;231;169;land;false;mountain;1
84;225;132;198;land;true;plains;1
85;166;248;111;land;false;forest;1
86;200;232;150;land;false;forest;1
87;200;122;208;land;false;marsh;1
88;129;253;161;land;false;jungle;1
89;164;253;206;land;false;desert;1
90;218;210;236;land;true;plains;1
91;121;185;215;land;false;mountain;1
92;229;249;67;land;false;mountain;1
93;242;232;198;land;false;desert;1
94;235;96;251;land;false;forest;1
95;204;114;197;land;true;jungle;1
96;250;230;31;land;false;mountain;1
97;119;227;239;land;true;desert;1
98;86;198;250;land;true;hills;1
99;155;190;238;land;false;jungle;1
100;139;183;249;land;true;forest;1
101;146;227;204;land;false;forest;1
102;205;176;135;land;false;desert;1
103;197;109;245;land;true;jungle;1
104;218;216;246;land;false;mountain;1
105;121;182;238;land;false;jungle;1
106;198;93;219;land;false;hills;1
107;194;172;170;land;false;desert;1
108;72;201;232;land;false;plains;1
109;241;31;234;land;false;hills;1
110;254;171;83;land;true;desert;1
111;221;149;183;land;false;desert;1
112;162;147;229;land;false;jungle;1
113;112;223;219;land;false;jungle;1
114;242;141;246;land;true;plains;1
115;248;180;193;land;false;mountain;1
116;64;209;228;land;true;plains;1
117;204;203;123;land;false;jungle;1
118;147;211;246;land;true;plains;1
119;226;233;122;land;false;mountain;1
120;104;214;190;land;false;hills;1
121;178;249;84;land;false;hills;1
122;250;234;82;land;false;plains;1
123;230;170;232;land;false;plains;1
124;118;240;217;land;true;plains;1
125;232;211;75;land;false;forest;1
126;44;216;250;land;true;forest;1
127;245;185;172;land;true;hills;1
128;85;222;211;land;false;jungle;1
129;225;138;201;land;false;plains;1
130;232;197;104;land;false;forest;1
131;183;223;193;land;false;hills;1
132;237;85;225;land;true;hills;1
133;251;199;133;land;false;jungle;1
134;231;127;146;land;true;jungle;1
135;192;249;167;land;false;desert;1
136;168;115;232;land;true;forest;1
137;244;222;241;land;false;plains;1
138;252;170;142;land;false;forest;1
139;229;124;151;land;false;jungle;1
140;160;245;244;land;false;desert;1
141;220;246;73;land;false;jungle;1
142;125;210;231;land;false;jungle;1
143;171;199;140;land;false;jungle;1
144;170;231;102;land;false;plains;1
145;127;157;234;land;false;desert;1
146;183;114;227;land;false;jungle;1
147;225;94;229;land;true;desert;1
148;183;183;206;land;false;plains;1
149;249;119;199;land;true;plains;1
150;194;227;206;land;true;plains;1
151;234;83;245;land;true;plains;1
152;192;197;128;land;false;jungle;1
153;231;76;203;land;false;jungle;1
154;149;153;211;land;false;jungle;1
155;244;236;131;land;false;jungle;1
156;197;78;229;land;false;forest;1
157;204;124;234;land;true;jungle;1
158;230;185;193;land;false;jungle;1
159;61;246;199;land;false;desert;1
160;92;187;236;land;false;forest;1
161;159;98;253;land;false;mountain;1
162;232;141;135;land;false;hills;1
163;200;170;243;land;true;plains;1
164;253;211;240;land;false;desert;1
165;188;194;223;land;false;mountain;1
166;193;209;154;land;false;forest;1
167;239;113;220;land;false;plains;1
168;143;182;189;land;false;jungle;1
169;249;142;169;land;true;jungle;1
170;114;237;211;land;false;jungle;1
171;241;103;162;land;false;forest;1
172;154;215;203;land;false;plains;1
173;238;207;136;land;false;jungle;1
174;254;174;250;land;false;plains;1
175;251;221;50;land;true;forest;1
176;169;210;222;land;true;forest;1
177;111;160;239;land;true;plains;1
178;158;245;238;land;false;jungle;1
179;67;243;211;land;false;mountain;1
180;248;220;212;land;false;forest;1
181;184;169;195;land;false;desert;1
182;159;135;213;land;false;forest;1
183;125;177;229;land;false;plains;1
184;254;230;78;land;true;plains;1
185;222;55;234;land;false;hills;1
186;194;239;201;land;false;jungle;1
187;101;216;217;land;false;desert;1
188;23;245;246;land;false;jungle;1
189;251;185;189;land;false;hills;1
190;167;246;130;land;false;hills;1
191;212;246;246;land;false;forest;1
192;219;118;208;land;false;hills;1
193;205;144;224;land;true;forest;1
194;237;50;222;land;false;hills;1
195;220;240;85;land;false;desert;1
196;180;242;211;land;true;plains;1
197;83;247;174;land;false;forest;1
198;224;186;222;land;false;plains;1
199;185;233;233;land;false;mountain;1
200;151;250;134;land;false;forest;1
201;216;171;175;land;false;mountain;1
202;242;191;78;land;false;forest;1
203;86;224;205;land;true;plains;1
204;211;191;182;land;false;mountain;1
205;209;180;199;land;false;forest;1
206;220;194;208;land;false;jungle;1
207;215;130;209;land;false;plains;1
208;184;254;244;land;true;forest;1
209;95;242;189;land;true;forest;1
210;243;227;52;land;false;desert;1
211;195;205;202;land;false;forest;1
212;193;239;128;land;true;forest;1
213;203;226;247;land;true;plains;1
214;114;175;214;land;false;hills;1
215;167;228;239;land;false;jungle;1
216;240;20;251;land;false;jungle;1
217;240;179;214;land;true;forest;1
218;121;225;240;land;false;mountain;1
219;148;215;234;land;false;forest;1
220;254;222;127;land;false;plains;1
221;213;199;150;land;false;jungle;1
222;210;171;146;land;true;plains;1
223;174;220;174;land;false;jungle;1
224;225;181;162;land;false;plains;1
225;214;207;220;land;true;urban;1
226;254;241;72;land;false;mountain;1
227;204;240;199;land;false;jungle;1
228;158;234;206;land;true;jungle;1
229;216;154;254;land;false;desert;1
230;179;136;252;land;false;mountain;1
231;76;211;214;land;false;hills;1
232;191;250;126;land;false;forest;1
233;100;252;232;land;false;forest;1
234;222;36;246;land;true;jungle;1
235;208;163;246;land;false;jungle;1
236;243;165;118;land;false;desert;1
237;206;233;106;land;false;jungle;1
238;200;163;234;land;false;forest;1
239;194;154;245;land;false;plains;1
240;156;204;215;land;false;plains;1
241;143;192;196;land;false;desert;1
242;251;234;129;land;false;hills;1
243;179;165;171;land;false;hills;1
244;85;226;238;land;true;plains;1
245;136;175;229;land;true;jungle;1
246;227;151;173;land;false;plains;1
247;162;137;247;land;false;jungle;1
248;195;67;244;land;false;plains;1
249;45;215;253;land;false;jungle;1
250;167;192;193;land;false;mountain;1
251;242;90;191;land;true;jungle;1
252;225;217;188;land;false;jungle;1
253;194;219;176;land;false;plains;1
254;208;119;178;land;false;desert;1
255;240;226;240;land;false;jungle;1
256;201;250;107;land;false;jungle;1
257;192;153;198;land;false;jungle;1
258;158;156;219;land;false;forest;1
259;189;201;244;land;false;forest;1
260;141;222;207;land;false;mountain;1
261;196;101;208;land;false;hills;1
262;250;121;223;land;false;hills;1
263;235;203;219;land;false;jungle;1
264;204;199;248;land;false;plains;1
265;143;228;134;land;false;plains;1
266;236;244;187;land;false;forest;1
267;181;118;253;land;true;plains;1
268;196;150;182;land;true;plains;1
269;227;113;165;land;false;forest;1
270;225;210;231;land;false;plains;1
271;242;202;151;land;true;plains;1
272;143;184;177;land;false;hills;1
273;105;251;154;land;true;plains;1
274;185;123;251;land;false;jungle;1
275;96;200;240;land;true;desert;1
276;143;169;206;land;false;forest;1
277;254;227;193;land;false;hills;1
278;191;110;243;land;false;forest;1
279;248;207;153;land;false;mountain;1
280;88;244;194;land;true;desert;1
281;211;213;164;land;false;jungle;1
282;151;139;223;land;true;plains;1
283;136;222;237;land;false;jungle;1
284;148;140;254;land;false;jungle;1
285;209;253;144;land;true;plains;1
286;69;250;246;land;false;plains;1
287;245;202;125;land;false;forest;1
288;105;218;224;land;true;hills;1
289;248;128;230;land;true;jungle;1
290;184;90;233;land;false;plains;1
291;228;213;168;land;false;jungle;1
292;211;222;86;land;false;hills;1
293;189;245;102;land;false;plains;1
294;252;236;53;land;false;forest;1
295;121;222;239;land;false;plains;1
296;247;160;112;land;false;jungle;1
297;128;244;233;land;true;hills;1
298;190;234;229;land;true;hills;1
299;217;99;226;land;false;hills;1
300;134;129;254;land;false;forest;1
301;106;253;158;land;false;hills;1
302;252;174;97;land;false;forest;1
303;155;190;244;land;false;forest;1
304;237;144;120;land;false;jungle;1
305;207;111;216;land;true;plains;1
306;237;244;48;land;false;jungle;1
307;207;150;191;land;false;hills;1
308;240;252;166;land;false;mountain;1
309;186;182;151;land;false;plains;1
310;217;96;219;land;false;plains;1
311;142;218;239;land;false;forest;1
312;153;185;211;land;false;marsh;1
313;120;227;209;land;false;mountain;1
314;227;156;118;land;false;forest;1
315;243;223;172;land;true;jungle;1
316;50;230;229;land;false;forest;1
317;227;130;242;land;true;forest;1
318;196;191;164;land;true;plains;1
319;171;92;252;land;false;forest;1
320;185;164;193;land;false;mountain;1
321;231;139;234;land;false;hills;1
322;231;150;149;land;false;forest;1
323;232;188;189;land;false;hills;1
324;164;243;217;land;false;forest;1
325;146;197;211;land;false;hills;1
326;226;254;211;land;false;forest;1
327;195;200;136;land;false;jungle;1
328;245;234;104;land;true;hills;1
329;217;203;168;land;false;jungle;1
330;116;244;215;land;false;desert;1
331;126;243;254;land;false;forest;1
332;251;132;228;land;false;plains;1
333;247;44;222;land;false;desert;1
334;251;201;152;land;true;desert;1
335;108;208;186;land;false;jungle;1
336;244;181;231;land;false;forest;1
337;211;226;107;land;false;hills;1
338;93;216;195;land;false;jungle;1
339;205;249;172;land;false;forest;1
340;219;141;231;land;false;plains;1
341;185;226;162;land;true;jungle;1
342;142;200;222;land;false;jungle;1
343;250;98;213;land;true;jungle;1
344;238;170;241;land;false;jungle;1
345;191;218;102;land;false;jungle;1
346;231;70;215;land;false;jungle;1
347;189;248;200;land;false;forest;1
348;118;220;176;land;false;plains;1
349;169;136;248;land;false;jungle;1
350;223;113;239;land;false;hills;1
351;217;196;143;land;false;jungle;1
352;241;163;212;land;false;plains;1
353;245;185;238;land;true;plains;1
354;113;244;189;land;false;forest;1
355;218;247;186;land;false;hills;1
356;106;234;226;land;false;desert;1
357;194;202;216;land;false;mountain;1
358;118;206;188;land;false;plains;1
359;99;230;234;land;false;plains;1
360;250;162;180;land;false;mountain;1
361;148;213;245;land;false;forest;1
362;241;95;212;land;false;forest;1
363;220;184;245;land;true;plains;1
364;191;240;135;land;false;plains;1
365;194;188;172;land;true;plains;1
366;238;160;157;land;false;desert;1
367;226;110;218;land;false;jungle;1
368;242;193;228;land;false;jungle;1
369;228;161;166;land;false;mountain;1
370;79;211;218;land;false;jungle;1
371;209;156;190;land;false;forest;1
372;177;157;215;land;false;jungle;1
373;184;99;220;land;false;jungle;1
374;217;179;202;land;false;jungle;1
375;146;226;135;land;false;jungle;1
376;249;161;110;land;false;mountain;1
377;155;230;187;land;true;plains;1
378;144;187;172;land;false;plains;1
379;208;225;124;land;false;forest;1
380;70;231;220;land;false;forest;1
381;219;210;216;land;false;desert;1
382;216;158;244;land;false;plains;1
383;208;154;189;land;true;jungle;1
384;253;30;239;land;false;forest;1
385;191;226;225;land;false;forest;1
386;250;166;240;land;false;desert;1
387;207;223;142;land;true;desert;1
388;254;41;217;land;false;hills;1
389;181;244;221;land;true;jungle;1
390;244;239;242;land;false;jungle;1
391;252;143;182;land;true;plains;1
392;220;209;135;land;true;forest;1
393;198;142;188;land;false;mountain;1
394;254;85;169;land;false;plains;1
395;133;158;212;land;false;jungle;1
396;104;178;249;land;false;jungle;1
397;234;43;236;land;true;desert;1
398;191;171;146;land;false;hills;1
399;150;227;176;land;false;forest;1
400;184;206;240;land;false;jungle;1
401;179;152;244;land;false;jungle;1
402;236;143;236;land;true;plains;1
403;236;228;177;land;false;mountain;1
404;252;109;162;land;false;jungle;1
405;130;223;229;land;false;desert;1
406;70;203;231;land;false;jungle;1
407;128;210;165;land;false;plains;1
408;76;242;250;land;false;plains;1
409;203;231;74;land;false;hills;1
410;191;245;141;land;false;jungle;1
411;155;243;170;land;true;desert;1
412;221;88;206;land;true;jungle;1
413;235;194;110;land;false;mountain;1
414;117;216;192;land;true;plains;1
415;246;245;40;land;false;mountain;1
416;163;186;223;land;false;desert;1
417;241;151;190;land;false;plains;1
418;222;212;253;land;false;forest;1
419;128;199;208;land;false;jungle;1
420;218;242;42;land;false;jungle;1
421;154;253;142;land;false;hills;1
422;242;158;223;land;false;mountain;1
423;214;131;169;land;false;hills;1
424;209;77;246;land;false;plains;1
425;240;127;155;land;false;mountain;1
426;172;193;139;land;false;plains;1
427;233;40;247;land;false;mountain;1
428;244;200;114;land;false;mountain;1
429;175;160;189;land;false;hills;1
430;132;159;219;land;false;marsh;1
431;144;247;205;land;false;mountain;1
432;196;103;250;land;true;plains;1
433;241;189;83;land;false;desert;1
434;181;225;195;land;true;forest;1
435;126;245;140;land;true;forest;1
436;215;97;211;land;false;forest;1
437;208;136;214;land;false;plains;1
438;216;254;32;land;true;jungle;1
439;119;230;184;land;false;hills;1
440;167;152;243;land;false;hills;1
441;191;249;83;land;false;plains;1
442;114;245;202;land;false;hills;1
443;182;192;244;land;false;forest;1
444;137;181;203;land;false;hills;1
445;190;185;249;land;false;plains;1
446;201;221;172;land;true;plains;1
447;100;244;219;land;false;mountain;1
448;35;240;227;land;false;desert;1
449;147;237;187;land;false;jungle;1
450;254;47;204;land;true;plains;1
451;165;177;206;land;false;hills;1
452;169;170;247;land;true;plains;1
453;192;212;214;land;true;jungle;1
454;219;156;231;land;false;plains;1
455;250;177;76;land;false;hills;1
456;243;192;102;land;false;urban;1
457;250;140;155;land;false;hills;1
458;42;250;237;land;true;plains;1
459;251;243;246;land;false;jungle;1
460;218;198;189;land;false;desert;1
461;250;89;218;land;false;jungle;1
462;197;165;221;land;false;jungle;1
463;126;227;243;land;true;plains;1
464;248;96;221;land;false;plains;1
465;181;223;156;land;false;hills;1
466;206;165;220;land;false;jungle;1
467;183;171;248;land;false;jungle;1
468;231;238;43;land;false;mountain;1
469;109;202;238;land;false;hills;1
470;183;249;216;land;false;forest;1
471;168;157;233;land;false;mountain;1
472;223;161;216;land;false;mountain;1
473;184;197;200;land;false;hills;1
474;239;210;217;land;false;mountain;1
475;174;179;154;land;true;hills;1
476;227;54;227;land;false;mountain;1
477;234;151;213;land;false;jungle;1
478;233;152;223;land;false;jungle;1
479;218;160;203;land;false;jungle;1
480;250;187;105;land;false;jungle;1
481;67;247;245;land;false;mountain;1
482;173;177;206;land;false;forest;1
483;184;243;137;land;false;hills;1
484;211;158;167;land;false;jungle;1
485;244;59;249;land;false;plains;1
486;161;187;153;land;false;mountain;1
487;230;234;140;land;false;hills;1
488;8;239;254;land;false;desert;1
489;203;164;142;land;false;jungle;1
490;106;233;225;land;false;plains;1
491;154;175;180;land;false;jungle;1
492;221;203;82;land;false;jungle;1
493;155;243;236;land;false;jungle;1
494;156;245;127;land;false;jungle;1
495;197;184;191;land;false;plains;1
496;93;178;236;land;false;mountain;1
497;92;249;224;land;false;forest;1
498;121;235;166;land;false;jungle;1
499;247;108;248;land;false;hills;1
500;157;220;166;land;false;jungle;1
501;176;242;225;land;false;desert;1
502;235;112;217;land;false;forest;1
503;204;191;115;land;false;forest;1
504;181;252;77;land;false;jungle;1
505;191;83;236;land;false;jungle;1
506;80;192;245;land;false;hills;1
507;226;48;241;land;true;desert;1
508;234;230;185;land;false;jungle;1
509;192;207;143;land;false;forest;1
510;220;54;229;land;false;jungle;1
511;172;240;173;land;false;hills;1
512;196;126;230;land;false;jungle;1
513;223;118;177;land;false;plains;1
514;187;238;232;land;false;jungle;1
515;246;204;219;land;false;mountain;1
516;196;144;221;land;false;hills;1
517;247;236;191;land;false;forest;1
518;83;199;236;land;false;mountain;1
519;251;202;231;land;false;jungle;1
520;251;183;151;land;false;mountain;1
521;254;237;11;land;false;jungle;1
522;222;244;234;land;false;hills;1
523;214;126;229;land;true;plains;1
524;214;212;128;land;true;jungle;1
525;136;234;179;land;false;jungle;1
526;171;168;253;land;true;jungle;1
527;104;202;196;land;true;forest;1
528;184;227;149;land;false;mountain;1
529;184;225;97;land;false;forest;1
530;208;162;153;land;false;forest;1
531;244;57;200;land;false;plains;1
532;223;183;233;land;false;desert;1
533;226;200;175;land;false;desert;1
534;251;76;223;land;false;forest;1
535;120;208;208;land;true;forest;1
536;228;99;174;land;false;hills;1
537;191;104;207;land;true;jungle;1
538;203;240;245;land;false;plains;1
539;117;244;141;land;false;desert;1
540;219;122;175;land;true;jungle;1
541;144;241;209;land;false;hills;1
542;182;198;169;land;false;jungle;1
543;148;146;234;land;false;plains;1
544;203;135;239;land;true;plains;1
545;181;103;243;land;false;forest;1
546;230;129;175;land;false;forest;1
547;249;252;27;land;true;plains;1
548;228;111;195;land;false;jungle;1
549;190;253;218;land;false;jungle;1
550;176;188;172;land;true;plains;1
551;218;213;173;land;false;mountain;1
552;193;227;114;land;false;forest;1
553;208;244;56;land;true;plains;1
554;224;97;224;land;false;forest;1
555;153;132;243;land;false;hills;1
556;210;192;150;land;false;jungle;1
557;223;229;186;land;false;forest;1
558;243;143;143;land;false;hills;1
559;137;202;169;land;true;plains;1
560;158;219;145;land;false;plains;1
561;203;102;216;land;true;jungle;1
562;212;231;135;land;false;jungle;1
563;148;244;244;land;false;forest;1
564;173;219;253;land;false;hills;1
565;187;195;205;land;false;hills;1
566;227;165;208;land;false;hills;1
567;181;151;190;land;false;jungle;1
568;253;154;143;land;true;forest;1
569;117;185;217;land;false;jungle;1
570;87;200;249;land;false;hills;1
571;149;246;229;land;true;plains;1
572;211;208;111;land;false;jungle;1
573;122;144;238;land;false;forest;1
574;234;62;246;land;true;jungle;1
575;217;173;208;land;false;jungle;1
576;215;248;110;land;false;mountain;1
577;223;207;252;land;false;hills;1
578;200;172;214;land;false;jungle;1
579;234;233;134;land;false;forest;1
580;185;82;241;land;false;jungle;1
581;220;170;114;land;false;jungle;1
582;94;254;173;land;false;jungle;1
583;173;215;145;land;false;plains;1
584;116;234;211;land;false;mountain;1
585;203;228;247;land;false;hills;1
586;75;222;228;land;false;forest;1
587;158;204;178;land;true;plains;1
588;198;226;102;land;false;forest;1
589;77;239;229;land;false;jungle;1
590;238;94;239;land;true;jungle;1
591;214;249;223;land;true;jungle;1
592;199;206;106;land;false;plains;1
593;204;167;241;land;true;plains;1
594;66;243;193;land;false;forest;1
595;240;84;185;land;false;hills;1
596;160;213;166;land;false;forest;1
597;187;196;244;land;true;plains;1
598;234;135;244;land;true;plains;1
599;205;254;227;land;false;jungle;1
600;181;252;228;land;false;hills;1
601;184;219;247;land;false;hills;1
602;181;240;110;land;false;hills;1
603;142;150;248;land;false;forest;1
604;241;198;102;land;false;plains;1
605;95;237;211;land;false;hills;1
606;239;233;228;land;true;plains;1
607;226;254;181;land;false;jungle;1
608;234;215;221;land;false;plains;1
609;212;245;121;land;true;plains;1
610;243;145;148;land;false;mountain;1
611;210;209;120;land;false;jungle;1
612;225;221;91;land;false;jungle;1
613;137;187;181;land;false;forest;1
614;234;203;242;land;false;forest;1
615;195;194;156;land;false;desert;1
616;226;200;99;land;false;hills;1
617;247;131;191;land;true;jungle;1
618;227;132;150;land;false;forest;1
619;230;168;216;land;true;plains;1
620;244;61;250;land;true;jungle;1
621;195;239;209;land;false;hills;1
622;239;237;166;land;true;plains;1
623;192;245;124;land;true;urban;1
624;226;102;230;land;true;forest;1
625;164;168;223;land;true;urban;1
626;223;96;195;land;false;jungle;1
627;163;200;199;land;false;mountain;1
628;211;188;130;land;false;jungle;1
629;253;66;201;land;true;hills;1
630;232;225;249;land;false;hills;1
631;249;106;205;land;false;mountain;1
632;233;207;151;land;false;hills;1
633;174;237;235;land;false;desert;1
634;213;211;134;land;false;jungle;1
635;240;208;236;land;false;jungle;1
636;201;129;221;land;false;plains;1
637;222;176;137;land;false;jungle;1
638;234;252;17;land;true;jungle;1
639;146;252;119;land;false;jungle;1
640;95;208;254;land;false;mountain;1
641;169;217;203;land;true;desert;1
642;240;195;158;land;true;hills;1
643;234;253;39;land;false;jungle;1
644;106;204;191;land;false;forest;1
645;211;72;237;land;false;jungle;1
646;206;224;118;land;false;desert;1
647;201;162;230;land;true;desert;1
648;194;198;252;land;true;plains;1
649;231;203;152;land;false;mountain;1
650;195;100;211;land;false;mountain;1
651;213;240;199;land;true;plains;1
652;224;246;38;land;true;plains;1
653;214;152;221;land;true;forest;1
654;42;232;246;land;true;plains;1
655;110;234;167;land;false;jungle;1
656;200;172;160;land;false;jungle;1
657;158;223;146;land;false;forest;1
658;87;194;239;land;false;hills;1
659;228;234;196;land;false;forest;1
660;158;240;233;land;false;plains;1
661;209;132;170;land;false;jungle;1
662;151;227;195;land;false;forest;1
663;131;225;181;land;true;jungle;1
664;195;84;247;land;false;mountain;1
665;240;240;185;land;false;jungle;1
666;89;223;246;land;false;forest;1
667;175;180;149;land;false;desert;1
668;248;237;28;land;false;jungle;1
669;235;234;77;land;false;marsh;1
670;183;234;175;land;false;jungle;1
671;161;221;237;land;false;jungle;1
672;222;167;203;land;false;desert;1
673;231;130;176;land;false;forest;1
674;158;216;234;land;false;desert;1
675;233;225;108;land;false;jungle;1
676;153;204;232;land;true;jungle;1
677;120;210;239;land;false;jungle;1
678;195;201;144;land;false;mountain;1
679;239;198;206;land;false;forest;1
680;213;243;245;land;false;desert;1
681;227;80;216;land;false;hills;1
682;208;231;168;land;false;jungle;1
683;177;254;232;land;false;hills;1
684;100;245;168;land;false;jungle;1
685;177;185;250;land;false;jungle;1
686;173;212;228;land;false;jungle;1
687;213;235;162;land;true;plains;1
688;244;209;52;land;false;desert;1
689;69;247;212;land;false;mountain;1
690;76;248;228;land;false;jungle;1
691;116;252;238;land;true;jungle;1
692;236;130;188;land;false;plains;1
693;219;177;163;land;false;hills;1
694;238;21;244;land;false;jungle;1
695;184;108;254;land;false;jungle;1
696;224;200;156;land;true;jungle;1
697;155;230;224;land;false;plains;1
698;142;194;194;land;false;forest;1
699;183;145;198;land;true;forest;1
700;145;247;192;land;false;hills;1
701;248;230;75;land;false;plains;1
702;233;181;133;land;false;plains;1
703;186;175;237;land;false;forest;1
704;169;226;141;land;true;jungle;1
705;238;89;236;land;false;jungle;1
706;213;237;124;land;false;forest;1
707;161;247;239;land;false;jungle;1
708;217;249;183;land;false;hills;1
709;139;242;158;land;false;forest;1
710;78;211;220;land;false;plains;1
711;221;173;126;land;false;marsh;1
712;190;205;139;land;true;plains;1
713;150;243;220;land;false;jungle;1
714;164;248;168;land;true;jungle;1
715;221;252;141;land;false;jungle;1
716;187;129;242;land;false;forest;1
717;207;152;229;land;false;mountain;1
718;237;206;179;land;true;plains;1
719;144;173;213;land;false;forest;1
720;129;222;174;land;false;jungle;1
721;202;190;142;land;false;mountain;1
722;109;180;214;land;false;jungle;1
723;236;174;239;land;false;forest;1
724;225;212;208;land;false;forest;1
725;220;68;236;land;true;hills;1
726;99;178;227;land;false;jungle;1
727;223;232;72;land;false;jungle;1
728;124;250;166;land;false;forest;1
729;195;114;249;land;false;mountain;1
730;153;205;164;land;true;plains;1
731;252;75;208;land;true;plains;1
732;174;252;209;land;false;mountain;1
733;207;167;145;land;false;desert;1
734;210;115;201;land;false;desert;1
735;230;235;53;land;true;jungle;1
736;225;237;149;land;false;plains;1
737;222;224;88;land;false;plains;1
738;248;156;111;land;true;jungle;1
739;248;35;240;land;false;desert;1
740;217;151;211;land;false;mountain;1
741;245;80;231;land;true;desert;1
742;157;194;214;land;false;jungle;1
743;230;163;147;land;false;hills;1
744;202;132;224;land;true;jungle;1
745;234;101;204;land;false;jungle;1
746;192;217;221;land;false;plains;1
747;181;220;235;land;false;jungle;1
748;152;249;238;land;false;jungle;1
749;138;222;221;land;false;mountain;1
750;254;146;193;land;false;mountain;1
751;239;239;127;land;true;jungle;1
752;239;211;158;land;false;jungle;1
753;195;118;216;land;false;mountain;1
754;234;187;238;land;false;plains;1
755;149;225;223;land;false;jungle;1
756;157;230;146;land;true;jungle;1
757;127;227;235;land;false;plains;1
758;221;157;186;land;false;jungle;1
759;191;234;103;land;false;plains;1
760;109;207;234;land;false;mountain;1
761;234;210;129;land;false;hills;1
762;231;234;211;land;false;hills;1
763;235;150;251;land;true;jungle;1
764;214;209;193;land;true;plains;1
765;192;204;245;land;false;forest;1
766;253;205;135;land;false;mountain;1
767;124;252;131;land;false;forest;1
768;130;233;161;land;true;plains;1
769;105;238;173;land;true;plains;1
770;233;156;123;land;true;plains;1
771;159;164;230;land;false;jungle;1
772;128;226;194;land;false;forest;1
773;197;245;185;land;true;plains;1
774;234;145;234;land;true;plains;1
775;201;215;194;land;false;plains;1
776;187;147;249;land;false;plains;1
777;224;94;240;land;false;mountain;1
778;121;188;241;land;true;plains;1
779;250;14;254;land;false;plains;1
780;209;148;160;land;false;desert;1
781;188;158;183;land;false;forest;1
782;219;237;130;land;false;hills;1
783;88;225;202;land;false;jungle;1
784;235;178;173;land;true;forest;1
785;249;172;153;land;false;jungle;1
786;168;213;220;land;true;plains;1
787;183;217;122;land;true;jungle;1
788;105;227;214;land;false;forest;1
789;111;239;152;land;false;forest;1
790;44;216;251;land;false;jungle;1
791;234;156;254;land;false;jungle;1
792;207;243;142;land;false;hills;1
793;156;134;250;land;false;mountain;1
794;232;203;75;land;true;jungle;1
795;126;182;234;land;false;plains;1
796;254;226;140;land;false;desert;1
797;249;164;186;land;false;forest;1
798;203;119;240;land;false;hills;1
799;88;253;226;land;true;jungle;1
800;115;229;167;land;false;plains;1
801;200;151;215;land;false;jungle;1
802;250;160;139;land;true;jungle;1
803;240;206;182;land;false;jungle;1
